"ID","CHECKING_BALANCE","PAYMENT_TERM","CREDIT_HISTORY","LOAN_PURPOSE","LOAN_AMOUNT","EXISTING_SAVINGS","EMPLOYMENT_DURATION","INSTALLMENT_PERCENT","SEX","OTHERS_ON_LOAN","CURRENT_RESIDENCE_DURATION","PROPERTY","AGE","INSTALLMENT_PLANS","HOUSING","EXISTING_CREDITS_COUNT","JOB_TYPE","DEPENDENTS","TELEPHONE","FOREIGN_WORKER","ALLOW"
559110,,124.0,,CAR_NEW,250.0,,3.0,2.0,F,NONE,3.0,SAVINGS_INSURANCE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
384636,,180.0,,CAR_USED,763.0,,0.0,1.0,M,NONE,2.0,REAL_ESTATE,19.0,STORES,RENT,,3.0,1.0,0.0,1.0,1
714096,,372.0,,CAR_USED,5380.0,,2.0,2.0,M,NONE,3.0,UNKNOWN,47.0,BANK,OWN,,0.0,1.0,1.0,1.0,1
451244,,124.0,,REPAIRS,250.0,,0.0,1.0,M,NONE,1.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
1303222,,403.0,,CAR_USED,3689.0,,0.0,2.0,F,CO-APPLICANT,3.0,CAR_OTHER,43.0,NONE,FREE,,3.0,1.0,1.0,1.0,1
545613,,868.0,,FURNITURE,9054.0,,12.0,4.0,M,GUARANTOR,4.0,CAR_OTHER,57.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
398353,,1260.0,,RADIO_TV,9856.0,,11.0,6.0,M,"",5.0,UNKNOWN,53.0,NONE,OWN,,3.0,2.0,1.0,1.0,0
281782,,1054.0,,VACATION,3700.0,,9.0,4.0,F,NONE,4.0,CAR_OTHER,42.0,NONE,OWN,,3.0,1.0,1.0,0.0,0
465856,,620.0,,APPLIANCES,3451.0,,1.0,4.0,M,NONE,3.0,CAR_OTHER,32.0,STORES,OWN,,1.0,2.0,1.0,1.0,1
53837,,750.0,,RADIO_TV,2429.0,,2.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,29.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
412366,,420.0,,RADIO_TV,1582.0,,0.0,2.0,M,NONE,3.0,SAVINGS_INSURANCE,34.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
548711,,527.0,,FURNITURE,250.0,,0.0,2.0,M,NONE,1.0,SAVINGS_INSURANCE,33.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
325293,,360.0,,CAR_NEW,4916.0,,7.0,3.0,F,NONE,4.0,CAR_OTHER,48.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
315755,,240.0,,FURNITURE,250.0,,0.0,2.0,F,NONE,2.0,REAL_ESTATE,19.0,NONE,OWN,,2.0,1.0,0.0,1.0,1
815335,,155.0,,CAR_USED,250.0,,1.0,2.0,F,NONE,1.0,SAVINGS_INSURANCE,38.0,NONE,"",,3.0,1.0,0.0,1.0,1
975788,,1023.0,,FURNITURE,4514.0,,8.0,4.0,M,CO-APPLICANT,5.0,SAVINGS_INSURANCE,40.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
440248,,868.0,,RADIO_TV,6029.0,,3.0,3.0,F,NONE,4.0,CAR_OTHER,44.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
217488,,1178.0,,REPAIRS,6061.0,,5.0,4.0,M,NONE,4.0,UNKNOWN,46.0,BANK,OWN,,0.0,2.0,1.0,1.0,1
833221,,589.0,,RADIO_TV,1993.0,,6.0,4.0,M,NONE,4.0,SAVINGS_INSURANCE,40.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
460449,,810.0,,APPLIANCES,8141.0,,9.0,5.0,M,NONE,4.0,CAR_OTHER,53.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
399092,,510.0,,RADIO_TV,4533.0,,1.0,4.0,M,NONE,3.0,REAL_ESTATE,29.0,NONE,RENT,,2.0,1.0,0.0,1.0,1
109255,,806.0,,CAR_USED,5072.0,,4.0,3.0,M,CO-APPLICANT,4.0,SAVINGS_INSURANCE,41.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1170850,,900.0,,CAR_USED,3000.0,,1.0,3.0,F,NONE,2.0,REAL_ESTATE,32.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1196151,,806.0,,FURNITURE,4823.0,,0.0,3.0,M,NONE,4.0,UNKNOWN,43.0,BANK,OWN,,1.0,1.0,1.0,1.0,1
86283,,806.0,,RETRAINING,2987.0,,0.0,2.0,F,NONE,2.0,SAVINGS_INSURANCE,39.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
53845,,120.0,,CAR_NEW,250.0,,0.0,1.0,F,NONE,2.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
247264,,480.0,,CAR_USED,3806.0,,4.0,2.0,F,NONE,1.0,SAVINGS_INSURANCE,36.0,STORES,FREE,,3.0,1.0,0.0,1.0,0
810670,,540.0,,FURNITURE,2503.0,,3.0,3.0,M,NONE,1.0,REAL_ESTATE,22.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
105694,,1426.0,,EDUCATION,5670.0,,9.0,5.0,M,CO-APPLICANT,3.0,CAR_OTHER,49.0,STORES,OWN,,1.0,2.0,1.0,1.0,1
1282594,,960.0,,RADIO_TV,5102.0,,6.0,3.0,F,NONE,3.0,CAR_OTHER,43.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
1300540,,900.0,,"",788.0,,1.0,3.0,F,CO-APPLICANT,2.0,SAVINGS_INSURANCE,33.0,STORES,FREE,,1.0,1.0,1.0,1.0,1
220433,,992.0,,FURNITURE,9016.0,,3.0,4.0,M,CO-APPLICANT,5.0,UNKNOWN,46.0,NONE,FREE,,2.0,1.0,1.0,1.0,1
639635,,806.0,,RADIO_TV,4426.0,,8.0,3.0,F,NONE,3.0,CAR_OTHER,46.0,BANK,RENT,,0.0,1.0,0.0,1.0,1
493852,,961.0,,OTHER,6396.0,,5.0,3.0,M,NONE,2.0,CAR_OTHER,39.0,STORES,OWN,,1.0,1.0,1.0,1.0,0
320609,,248.0,,CAR_USED,2069.0,,6.0,2.0,F,NONE,2.0,REAL_ESTATE,20.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
657226,,651.0,,CAR_USED,5291.0,,4.0,3.0,M,GUARANTOR,3.0,SAVINGS_INSURANCE,43.0,STORES,OWN,,1.0,1.0,1.0,1.0,1
1301488,,840.0,,BUSINESS,7860.0,,3.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,42.0,NONE,OWN,,2.0,1.0,0.0,1.0,0
22722,,1023.0,,CAR_NEW,3618.0,,7.0,2.0,M,NONE,3.0,UNKNOWN,31.0,STORES,OWN,,1.0,1.0,0.0,1.0,1
1015892,,248.0,,FURNITURE,2149.0,,0.0,2.0,F,NONE,1.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
626337,,465.0,,CAR_USED,4638.0,,4.0,3.0,M,NONE,3.0,CAR_OTHER,19.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
75875,,868.0,,RADIO_TV,530.0,,2.0,2.0,M,NONE,2.0,REAL_ESTATE,32.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
1101749,,690.0,,REPAIRS,6103.0,,7.0,4.0,M,NONE,4.0,UNKNOWN,36.0,STORES,OWN,,1.0,1.0,0.0,1.0,0
902951,,775.0,,CAR_NEW,3018.0,,4.0,3.0,M,NONE,2.0,REAL_ESTATE,30.0,BANK,OWN,,1.0,1.0,0.0,1.0,1
1168685,,527.0,,REPAIRS,4339.0,,3.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,44.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
528295,,1085.0,,FURNITURE,3509.0,,6.0,3.0,F,NONE,4.0,CAR_OTHER,27.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
824867,,120.0,,CAR_USED,250.0,,0.0,2.0,F,NONE,3.0,REAL_ESTATE,19.0,NONE,RENT,,2.0,1.0,0.0,1.0,1
64710,,120.0,,CAR_NEW,250.0,,0.0,1.0,F,NONE,2.0,SAVINGS_INSURANCE,21.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
1003450,,,,FURNITURE,5823.0,,5.0,4.0,M,GUARANTOR,5.0,CAR_OTHER,58.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
889082,,1240.0,,REPAIRS,8813.0,,8.0,5.0,M,CO-APPLICANT,4.0,CAR_OTHER,47.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
1117040,,510.0,,CAR_NEW,337.0,,2.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,36.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
705296,,837.0,,RADIO_TV,3279.0,,3.0,2.0,M,NONE,3.0,CAR_OTHER,28.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
158940,,868.0,,BUSINESS,5626.0,,6.0,4.0,M,NONE,4.0,SAVINGS_INSURANCE,28.0,NONE,OWN,,2.0,1.0,0.0,1.0,1
1066837,,1170.0,,FURNITURE,4735.0,,10.0,4.0,F,NONE,3.0,UNKNOWN,45.0,STORES,OWN,,3.0,1.0,,1.0,0
1246199,,620.0,,CAR_NEW,3731.0,,2.0,2.0,M,NONE,3.0,SAVINGS_INSURANCE,41.0,NONE,RENT,,3.0,1.0,0.0,1.0,0
1304592,,341.0,,CAR_NEW,250.0,,0.0,1.0,F,NONE,2.0,SAVINGS_INSURANCE,21.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
126615,,300.0,,CAR_NEW,250.0,,4.0,1.0,M,NONE,2.0,REAL_ESTATE,34.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
96313,,420.0,,CAR_USED,3072.0,,3.0,3.0,F,NONE,3.0,REAL_ESTATE,30.0,NONE,RENT,,2.0,1.0,0.0,1.0,1
1006713,,900.0,,CAR_USED,2246.0,,12.0,4.0,F,NONE,2.0,SAVINGS_INSURANCE,31.0,STORES,OWN,,3.0,1.0,0.0,1.0,0
1265441,,510.0,,VACATION,1862.0,,0.0,3.0,M,CO-APPLICANT,1.0,REAL_ESTATE,19.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
1019449,,600.0,,CAR_NEW,250.0,,6.0,2.0,F,NONE,2.0,REAL_ESTATE,32.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
114844,,420.0,,VACATION,587.0,,1.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
600144,,744.0,,RADIO_TV,1764.0,,4.0,3.0,M,NONE,1.0,REAL_ESTATE,24.0,"",RENT,,3.0,1.0,0.0,1.0,1
369017,,124.0,,CAR_USED,250.0,,0.0,1.0,F,NONE,1.0,SAVINGS_INSURANCE,30.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
994993,,450.0,,RADIO_TV,250.0,,7.0,2.0,M,NONE,,REAL_ESTATE,25.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
584427,,300.0,,CAR_USED,1847.0,,0.0,1.0,F,NONE,3.0,CAR_OTHER,27.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
464405,,1085.0,,REPAIRS,5650.0,,10.0,5.0,M,NONE,3.0,UNKNOWN,45.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
332556,,120.0,,CAR_NEW,250.0,,2.0,1.0,M,NONE,1.0,REAL_ESTATE,19.0,STORES,RENT,,3.0,1.0,0.0,1.0,1
917623,,570.0,,CAR_NEW,250.0,,0.0,2.0,F,NONE,3.0,SAVINGS_INSURANCE,28.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
837289,,465.0,,CAR_USED,250.0,,6.0,3.0,M,NONE,3.0,REAL_ESTATE,19.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
118158,,434.0,,FURNITURE,250.0,,4.0,2.0,F,NONE,2.0,REAL_ESTATE,30.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
458242,,600.0,,CAR_USED,1753.0,,4.0,2.0,M,NONE,4.0,REAL_ESTATE,37.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
198555,,840.0,,CAR_USED,3720.0,,12.0,4.0,"",NONE,4.0,CAR_OTHER,38.0,NONE,OWN,,3.0,1.0,0.0,0.0,0
406396,,1178.0,,FURNITURE,2403.0,,8.0,3.0,M,NONE,3.0,CAR_OTHER,30.0,BANK,RENT,,0.0,1.0,0.0,1.0,1
601394,,682.0,,CAR_USED,1993.0,,3.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,40.0,"",OWN,,3.0,1.0,0.0,1.0,1
651696,,1140.0,,REPAIRS,3094.0,,8.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,39.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
488438,,120.0,,CAR_NEW,250.0,,7.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,29.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
1275097,,868.0,,APPLIANCES,5385.0,,5.0,4.0,M,NONE,3.0,SAVINGS_INSURANCE,43.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
957032,,420.0,,CAR_NEW,3837.0,,4.0,3.0,M,CO-APPLICANT,2.0,SAVINGS_INSURANCE,29.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
49344,,750.0,,CAR_USED,2056.0,,6.0,3.0,M,NONE,4.0,REAL_ESTATE,30.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
640678,,720.0,,APPLIANCES,4791.0,,8.0,4.0,F,NONE,2.0,CAR_OTHER,50.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
290586,,1830.0,,EDUCATION,6293.0,,7.0,5.0,M,CO-APPLICANT,4.0,UNKNOWN,47.0,STORES,OWN,,1.0,2.0,1.0,1.0,1
4446,,124.0,,CAR_NEW,250.0,,4.0,2.0,F,NONE,1.0,REAL_ESTATE,26.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
972741,,744.0,,RADIO_TV,250.0,,0.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,30.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1246542,,510.0,,FURNITURE,3368.0,,3.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,31.0,NONE,OWN,,2.0,2.0,0.0,1.0,0
667238,,1116.0,,APPLIANCES,3456.0,,5.0,3.0,M,NONE,2.0,CAR_OTHER,46.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
841169,,837.0,,RADIO_TV,4642.0,,0.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,32.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1255561,,961.0,,CAR_USED,2876.0,,7.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,37.0,BANK,OWN,,0.0,1.0,0.0,1.0,1
1076266,,1110.0,,FURNITURE,7275.0,,5.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,50.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
822452,,1054.0,,RADIO_TV,5365.0,,11.0,4.0,M,NONE,4.0,CAR_OTHER,41.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
864153,,1350.0,,EDUCATION,7419.0,,6.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,46.0,NONE,FREE,,2.0,1.0,1.0,1.0,0
636462,,1302.0,,EDUCATION,6149.0,,5.0,4.0,M,CO-APPLICANT,4.0,UNKNOWN,45.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
1277488,,240.0,,CAR_USED,4969.0,,1.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,48.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
265175,,496.0,,RETRAINING,250.0,,0.0,2.0,F,NONE,3.0,REAL_ESTATE,37.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
118627,,210.0,,CAR_NEW,250.0,,0.0,1.0,M,NONE,1.0,REAL_ESTATE,20.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
312305,,120.0,,CAR_USED,250.0,,4.0,2.0,F,NONE,1.0,SAVINGS_INSURANCE,26.0,BANK,RENT,,1.0,1.0,0.0,1.0,1
336167,,806.0,,RADIO_TV,1853.0,,11.0,4.0,F,NONE,2.0,CAR_OTHER,37.0,STORES,OWN,,1.0,1.0,0.0,1.0,1
516749,,775.0,,FURNITURE,5359.0,,10.0,4.0,F,NONE,2.0,CAR_OTHER,53.0,NONE,FREE,,3.0,2.0,1.0,1.0,1
381355,,620.0,,FURNITURE,3075.0,,5.0,3.0,M,NONE,4.0,UNKNOWN,46.0,NONE,OWN,,3.0,2.0,0.0,1.0,1
46658,,420.0,,FURNITURE,250.0,,0.0,2.0,M,NONE,1.0,REAL_ESTATE,30.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
725513,,150.0,,CAR_USED,2994.0,,5.0,3.0,M,NONE,2.0,REAL_ESTATE,36.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
573242,,372.0,,CAR_NEW,250.0,,0.0,2.0,F,NONE,3.0,SAVINGS_INSURANCE,19.0,NONE,RENT,,3.0,1.0,1.0,1.0,1
514302,,992.0,,CAR_USED,4186.0,,14.0,4.0,F,NONE,2.0,SAVINGS_INSURANCE,41.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1294633,,630.0,,REPAIRS,1779.0,,7.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,39.0,NONE,OWN,,3.0,2.0,0.0,1.0,1
473835,,527.0,,CAR_NEW,1595.0,,3.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,21.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
667900,,510.0,,RADIO_TV,6558.0,,6.0,4.0,M,NONE,3.0,UNKNOWN,27.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
266928,,1271.0,,APPLIANCES,7208.0,,12.0,6.0,M,GUARANTOR,5.0,UNKNOWN,74.0,STORES,OWN,,1.0,2.0,1.0,1.0,0
1073079,,1147.0,,OTHER,6991.0,,,4.0,M,CO-APPLICANT,4.0,UNKNOWN,49.0,NONE,FREE,,3.0,1.0,1.0,1.0,0
450392,,960.0,,FURNITURE,4947.0,,11.0,3.0,M,CO-APPLICANT,4.0,UNKNOWN,33.0,BANK,OWN,,1.0,1.0,1.0,1.0,0
309249,,120.0,,CAR_USED,250.0,,0.0,1.0,M,NONE,1.0,REAL_ESTATE,19.0,STORES,RENT,,3.0,1.0,0.0,1.0,1
793188,,1364.0,,OTHER,9542.0,,10.0,4.0,F,CO-APPLICANT,4.0,UNKNOWN,55.0,NONE,OWN,,3.0,2.0,1.0,1.0,0
414019,,124.0,,RADIO_TV,250.0,,0.0,1.0,M,NONE,2.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
1095322,,279.0,,CAR_USED,3271.0,,1.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,47.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
240146,,900.0,,REPAIRS,3671.0,,9.0,5.0,M,NONE,4.0,CAR_OTHER,52.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
551074,,540.0,,FURNITURE,5313.0,,5.0,4.0,M,NONE,2.0,SAVINGS_INSURANCE,31.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1017518,,1116.0,,APPLIANCES,7673.0,,6.0,4.0,M,NONE,4.0,CAR_OTHER,38.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
1211981,,120.0,,CAR_USED,2070.0,,0.0,1.0,F,NONE,2.0,SAVINGS_INSURANCE,23.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
451982,,434.0,,RETRAINING,7135.0,,1.0,4.0,M,NONE,4.0,CAR_OTHER,40.0,NONE,OWN,,2.0,1.0,1.0,1.0,1
338017,,124.0,,VACATION,3497.0,,1.0,3.0,M,CO-APPLICANT,2.0,SAVINGS_INSURANCE,41.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
960476,,1020.0,,RADIO_TV,5609.0,,6.0,4.0,F,NONE,4.0,CAR_OTHER,39.0,STORES,OWN,,1.0,2.0,1.0,1.0,0
661014,,1050.0,,EDUCATION,5289.0,,7.0,5.0,M,NONE,3.0,CAR_OTHER,47.0,NONE,OWN,,2.0,2.0,1.0,1.0,1
120183,,1240.0,,RADIO_TV,2604.0,,11.0,4.0,F,NONE,4.0,CAR_OTHER,39.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
1244822,,403.0,,REPAIRS,3861.0,,3.0,2.0,F,NONE,1.0,CAR_OTHER,42.0,BANK,RENT,,0.0,1.0,1.0,1.0,1
1123476,,750.0,,CAR_USED,4180.0,,8.0,4.0,M,GUARANTOR,4.0,SAVINGS_INSURANCE,59.0,NONE,FREE,,3.0,1.0,1.0,1.0,1
176320,,750.0,,APPLIANCES,5846.0,,9.0,4.0,M,NONE,5.0,CAR_OTHER,51.0,NONE,FREE,,2.0,1.0,1.0,1.0,0
2731,,330.0,,CAR_NEW,4553.0,,0.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,22.0,NONE,OWN,,2.0,1.0,0.0,1.0,1
467387,,1170.0,,REPAIRS,4862.0,,5.0,4.0,M,CO-APPLICANT,4.0,SAVINGS_INSURANCE,46.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
663134,,150.0,,CAR_USED,4170.0,,1.0,3.0,F,NONE,3.0,REAL_ESTATE,35.0,STORES,OWN,,1.0,1.0,0.0,1.0,1
584325,,465.0,,FURNITURE,4813.0,,12.0,3.0,F,NONE,3.0,UNKNOWN,49.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
229037,,403.0,,FURNITURE,815.0,,0.0,2.0,M,NONE,1.0,REAL_ESTATE,19.0,NONE,OWN,,2.0,1.0,0.0,,1
351478,,589.0,,CAR_USED,3812.0,,6.0,4.0,F,NONE,3.0,CAR_OTHER,53.0,STORES,OWN,,1.0,2.0,1.0,1.0,0
886525,,1178.0,,APPLIANCES,7025.0,,12.0,5.0,M,CO-APPLICANT,4.0,UNKNOWN,44.0,NONE,FREE,,2.0,1.0,0.0,1.0,0
925325,,960.0,,RADIO_TV,6315.0,,8.0,4.0,M,CO-APPLICANT,5.0,UNKNOWN,63.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
764766,,270.0,,CAR_NEW,250.0,,0.0,2.0,M,NONE,2.0,SAVINGS_INSURANCE,20.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
1242924,,810.0,,RETRAINING,7160.0,,2.0,3.0,F,NONE,3.0,CAR_OTHER,40.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
967963,,744.0,,EDUCATION,2770.0,,5.0,3.0,F,NONE,4.0,CAR_OTHER,46.0,NONE,OWN,,2.0,1.0,1.0,1.0,0
1069244,,682.0,,RADIO_TV,2847.0,,3.0,3.0,F,NONE,3.0,REAL_ESTATE,33.0,NONE,OWN,,3.0,2.0,1.0,1.0,0
592247,,630.0,,CAR_USED,2716.0,,1.0,2.0,F,NONE,2.0,CAR_OTHER,37.0,STORES,OWN,,1.0,1.0,0.0,1.0,1
1233882,,465.0,,FURNITURE,1347.0,,6.0,2.0,M,NONE,2.0,REAL_ESTATE,34.0,BANK,RENT,,0.0,1.0,0.0,1.0,1
297883,,589.0,,APPLIANCES,3691.0,,3.0,3.0,M,CO-APPLICANT,4.0,SAVINGS_INSURANCE,34.0,NONE,OWN,,3.0,1.0,1.0,1.0,0
903260,,270.0,,CAR_NEW,2524.0,,0.0,2.0,M,NONE,1.0,SAVINGS_INSURANCE,24.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
158640,,1302.0,,APPLIANCES,7240.0,,10.0,5.0,F,CO-APPLICANT,5.0,UNKNOWN,60.0,NONE,FREE,,3.0,2.0,1.0,,0
865976,,620.0,,RETRAINING,4522.0,,6.0,4.0,M,NONE,4.0,SAVINGS_INSURANCE,36.0,NONE,OWN,,2.0,1.0,1.0,1.0,0
466781,,992.0,,CAR_USED,5930.0,,0.0,2.0,M,NONE,4.0,CAR_OTHER,41.0,NONE,OWN,,2.0,1.0,1.0,1.0,1
382096,,930.0,,FURNITURE,2696.0,,6.0,3.0,M,NONE,2.0,CAR_OTHER,50.0,NONE,OWN,,3.0,1.0,1.0,1.0,1
585957,,120.0,,CAR_NEW,250.0,,0.0,1.0,F,NONE,1.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
26066,,420.0,,CAR_USED,1144.0,,0.0,2.0,F,NONE,2.0,REAL_ESTATE,33.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
737793,,310.0,,FURNITURE,6084.0,,7.0,2.0,M,NONE,3.0,SAVINGS_INSURANCE,37.0,NONE,OWN,,3.0,1.0,0.0,1.0,0
570097,,124.0,,CAR_NEW,250.0,,0.0,2.0,F,NONE,2.0,REAL_ESTATE,24.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
727059,,1147.0,,RADIO_TV,5821.0,,8.0,5.0,M,CO-APPLICANT,5.0,CAR_OTHER,51.0,NONE,OWN,,3.0,2.0,0.0,1.0,0
342790,,960.0,,FURNITURE,5460.0,,2.0,4.0,M,NONE,5.0,CAR_OTHER,41.0,NONE,OWN,,2.0,1.0,0.0,0.0,0
1192439,,510.0,,CAR_NEW,1721.0,,6.0,3.0,M,NONE,1.0,CAR_OTHER,30.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
417640,,124.0,,RADIO_TV,250.0,,1.0,2.0,M,NONE,2.0,REAL_ESTATE,22.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
424569,,558.0,,CAR_NEW,250.0,,0.0,1.0,F,NONE,1.0,REAL_ESTATE,19.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
647773,,713.0,,REPAIRS,3355.0,,2.0,4.0,F,NONE,4.0,CAR_OTHER,48.0,STORES,OWN,,3.0,1.0,1.0,1.0,1
470708,,840.0,,CAR_USED,723.0,,5.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,37.0,STORES,RENT,,3.0,1.0,0.0,1.0,1
1123408,,840.0,,FURNITURE,6219.0,,5.0,5.0,M,NONE,5.0,UNKNOWN,52.0,NONE,FREE,,3.0,2.0,1.0,1.0,0
330647,,620.0,,RADIO_TV,6486.0,,7.0,4.0,M,NONE,2.0,CAR_OTHER,42.0,NONE,FREE,,2.0,1.0,1.0,1.0,1
1178278,,810.0,,BUSINESS,5249.0,,3.0,3.0,M,NONE,3.0,CAR_OTHER,51.0,NONE,OWN,,3.0,1.0,0.0,0.0,0
70208,,390.0,,CAR_NEW,393.0,,6.0,3.0,M,NONE,2.0,REAL_ESTATE,28.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
364206,,480.0,,CAR_NEW,1891.0,,0.0,2.0,F,NONE,2.0,REAL_ESTATE,19.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
258161,,868.0,,CAR_USED,3810.0,,2.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,34.0,NONE,RENT,,2.0,2.0,0.0,1.0,1
39218,,527.0,,CAR_USED,250.0,,7.0,3.0,F,NONE,2.0,REAL_ESTATE,40.0,NONE,FREE,,3.0,1.0,0.0,1.0,1
1186831,,496.0,,CAR_NEW,250.0,,6.0,3.0,F,NONE,3.0,REAL_ESTATE,29.0,STORES,OWN,,3.0,1.0,0.0,1.0,1
667923,,1020.0,,APPLIANCES,3575.0,,7.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,41.0,NONE,OWN,,3.0,1.0,0.0,1.0,1
539046,,240.0,,CAR_NEW,1608.0,,0.0,2.0,F,NONE,3.0,SAVINGS_INSURANCE,22.0,NONE,RENT,,3.0,1.0,0.0,1.0,1
